18469;2955;4 кв. 2012;3051;Бородинский сад;г. Клин, пр-д Бородинский, д. 17 А (2-очередь);65;Ленинградское;Московская область;46;50;Клинский район;Клинский муниципальный район;Клин;Клин;101010;проезд;Бородинский;101010;а;101010;17;101010;36.729112;56.325213;101010;3;точечная;99999;99999;1,3;Монолитные;Кирпич;Индивидуальная;99999;10;10;Многоэтажный ;СРЕДНИЙ;Нет;101010;нет;99999;ЭКОНОМ (БАЗОВАЯ ОТДЕЛКА ДЕШЕВЫМИ МАТЕРИАЛАМИ);да;нет;99999;3;101010;нет;КОНСЬЕРЖ;7196,4;99999;2392,2;2314,8;2489,4;99999;99999;99999;;99999;99999;99999;99999;44,3;41,6;47;101010;101010;64,3;58,7;69,9;101010;101010;92,2;87,9;96,5;101010;101010;;99999;99999;99999;99999;;99999;99999;99999;99999;;99999;99999;99999;99999;;;;;117;99999;54;36;27;99999;99999;99999;;1 этаж;101010;"ЗАО ""Фирма Трест""";101010;101010;101010;"ЗАО ""Фирма Трест""";;17.03.2009;RU50506000-299;101010;101010;3;Ведется;31.12.2014;99999;;4 кв. 2014;;101010;101010;99999;фз-214;101010;101010;53 000р.;54708,03019;60 000р.;53 000р.;56 000р.;56 268р.;;;;;30;20;1;9;;;;;;;;;2213;121063400;1050;55650000;77;4306400;1086;61107000;;;0;звонок;http://www.borodinsky.su/viborkvartiri/;13.12.2012;;в продаже;13.12.2012;2-комнаная последняя;http://www.borodinsky.su/viborkvartiri/;;;;;;;;;;ЖД Клин;Планерная;53 000р.;;20;;1050;55650000;;;Азбука Жилья;Инком;;;;;Россия
5989;92;4 кв. 2012;93;Зодиак;Волоколамское ш., вл. 80-84, корп. 2;;СЗАО;Москва;45;77;Покровское-Стрешнево;Покровское-Стрешнево;г. Москва;г. Москва;;шоссе;Волоколамское;101010;101010;2;101010;80-84;37,462778;55,819722;101010;101010;Комплексное освоение в целях жилищного строительства;1,5;43355;;Монолитные;Кирпич;Индивидуальная;;28;28;Многоэтажный ;Бизнес-класс;Нет;;нет;неизвестно;бизнес;неизвестно;Подземный;453;4;;не указано;видеонаблюдение, КПП и охрана внутренней территории;16051;;1420,8;1542,6;7424;5864,4;;;;;;;;59,2;57;61,3;101010;101010;85,7;83,5;87,9;101010;101010;116;99,4;132,5;101010;101010;162,9;143;212,9;101010;101010;;;;99999;99999;;;;;;;;;;142;;24;18;64;36;;;;1 этаж;101010;АФИНА ООО/ ФСК Лидер;(495) 995-88-80;http://fsk-lider.ru/;МСУ-1;АФИНА/ ФСК Лидер;ДПМ-инжиниринг;;;01.10.2008;30.09.2008;6;Завершено;101010;20.01.2011;;4 кв. 2010;4 кв.2010-1 кв.2011;101010;101010;детское дошкольное учреждение (50), помещение для физкультурно-оздоровительных занятий, детская площадка, предприятия торговли, общественного питания и бытового обслуживания повседневного пользования, амбулаторно-поликлинические учреждения;договор купли-продажи;101010;101010;195 000р.;202 440р.;250 000р.;250 000р.;;195 000р.;210 000р.;200 000р.;;202 275р.;6;1;;2;1;2;;3;;;;169,8;1019;206225500;56;13925000;;;342;66748500;621;125552000;;Таблица 5;ПД, Сайт объекта, продавца;29.11.2012;30.06.2012;в продаже;30.11.2011;;http://www.domzodiak.ru/map/;http://www.atlant-realty.ru/site.php?id=3&build_id=55;http://www.1dom.ru/3570/;;;;;;;;грузовая;кропоткинская;;;;;;;;;Велес;МИЭЛЬ;;;;;Россия
5990;93;4 кв. 2012;94;Зодиак;Волоколамское ш., вл. 80-84, корп. 3;;СЗАО;Москва;45;77;Покровское-Стрешнево;Покровское-Стрешнево;г. Москва;г. Москва;;шоссе;Волоколамское;101010;101010;3;101010;80-84;37,462778;55,819722;101010;101010;Комплексное освоение в целях жилищного строительства;1,5;43355;;Монолитные;Кирпич;Индивидуальная;;24;24;Многоэтажный ;Бизнес-класс;Нет;;нет;неизвестно;бизнес;неизвестно;Подземный;453;4;;не указано;видеонаблюдение, КПП и охрана внутренней территории;13652;;1184;1371,2;6380;4887;;;;;;;;59,2;57;61,3;101010;101010;85,7;83,5;87,9;101010;101010;116;99,4;132,5;101010;101010;162,9;143;212,9;101010;101010;;;;99999;99999;;;;;;;;;;121;;20;16;55;30;;;;1 этаж;101010;АФИНА ООО/ ФСК Лидер;(495) 995-88-80;http://fsk-lider.ru/;МСУ-1;АФИНА/ ФСК Лидер;ДПМ-инжиниринг;;;01.10.2008;30.09.2008;6;Завершено;101010;20.01.2011;;4 кв. 2010;4 кв.2010-1 кв.2011;101010;101010;детское дошкольное учреждение (50), помещение для физкультурно-оздоровительных занятий, детская площадка, предприятия торговли, общественного питания и бытового обслуживания повседневного пользования, амбулаторно-поликлинические учреждения;договор купли-продажи;101010;101010;210 000р.;214 803р.;223 010р.;;;220 955р.;210 000р.;;;210 000р.;6;;;3;3;;;3;;;;130,7;784;168405305;;;;;344;75942305;440;92463000;;Таблица 5;ПД, Сайт объекта, продавца;29.11.2012;30.06.2012;в продаже;30.11.2011;;http://www.domzodiak.ru/map/;http://www.atlant-realty.ru/site.php?id=3&build_id=55;http://www.1dom.ru/3570/;;;;;;;;паячноя;пролетарская;;;;;;;;;Велес;МИЭЛЬ;;;;;Россия
6007;110;4 кв. 2012;111;Дом на Гиляровского;Гиляровского ул., вл. 55, корп. 1;;ЦАО;Москва;45;77;Мещанское;Мещанское;г. Москва;г. Москва;;улица;Гиляровского;101010;101010;1;101010;55;37,632343;55,78657;101010;101010;Точечная;;;;Кирпичные;Кирпич;Индивидуальная;;3;7;Многоэтажный ;Элитный;Нет;;нет;неизвестно;эксклюзив;неизвестно;Подземный;62;3;;да;видеонаблюдение, КПП и охрана внутренней территории;4870;;196;354;2240;2080;;;;;;;;49;49;49;101010;101010;88,5;88,5;88,5;101010;101010;140;130;150;101010;101010;208;137,8;278,1;101010;101010;;;;99999;99999;;;;;;;;;;34;;4;4;16;10;;;;1 этаж;101010;Трансгидрострой, ООО;101010;101010;Стройсити;Трансгидрострой;Мастерская архитектора В.М. Гинзбурга;;;;30.06.2006;6;Завершено;101010;30.09.2009;;3 кв. 2009;3 кв. 2008-3 кв.2009;101010;101010;101010;договор купли-продажи;101010;101010;316 000р.;360 408р.;405 000р.;405 010р.;;;353 374р.;;;353 374р.;3;1;;;2;;;2;;;;126,5;380;136775000;52;20939000;;;;;328;115836000;;Таблица 1;Сайт продавца;28.11.2012;30.06.2012;в продаже;30.11.2011;;http://www.estatet.ru/catalog/giljarovskogo_55/descr;http://jiloykomplex.apmoh.ru/view-info/2/8.html ;;;;;;;;;мусорочная;медведково;;;;;;;;;Велес;МИЭЛЬ;;;;;Россия
6021;124;4 кв. 2012;125;Дом в Богородском;Гражданская 3-я ул., вл. 3;;ВАО;Москва;45;77;Богородское;Богородское;г. Москва;г. Москва;;улица;Гражданская 3-я;101010;101010;101010;101010;3;37,705;55,813333;101010;101010;Точечная;;;;Монолитные;Кирпич;Индивидуальная;;9;22;Многоэтажный ;Бизнес-класс;Нет;3,3;нет;неизвестно;бизнес;неизвестно;Подземный;126;9;;не указано;консьерж;20500;;3985,8;5392,8;11452,8;;;;;;;;;54,6;48,6;60,6;101010;101010;74,9;69,7;80,1;101010;101010;119,3;98,1;140,4;101010;101010;;;;99999;99999;;;;99999;99999;;;;;;;;;;241;;73;72;96;;;;;1 этаж;101010;Инкомспецстрой;101010;101010;Инкомспецстрой;Инкомспецстрой;;;;;31.03.2008;6;Завершено;101010;30.06.2009;;2 кв. 2009;;101010;101010;101010;договор купли-продажи;101010;101010;135 563р.;161 238р.;186 078р.;178 571р.;186 078р.;175 598р.;;135 563р.;;135 563р.;5;1;1;2;;1;;1;;;;110,5;553;89100000;48;8500000;75;13900000;209;36700000;221;30000000;;Таблица 1;Сайт застройщика, прозвон;29.11.2012;30.06.2012;в продаже;30.11.2011;;http://isst.ru/v_moskve/gr;http://www.incom-realty.ru/sale-realty/newbuild/?id=909515&tab=4;http://city-h.ru/new/content.php?id=_3yagra_____01;;;;;;;;сортировочная;петровско-разумовская;;;;;;;;;Велес;МИЭЛЬ;;;;;Россия
6022;125;4 кв. 2012;126;Гранатный 6;Гранатный пер., вл. 6-8;;ЦАО;Москва;45;77;Пресненское;Пресненское;г. Москва;г. Москва;;переулок;Гранатный;101010;101010;101010;101010;06.авг;37,59177;55,759995;101010;101010;Точечная;;;;Монолитные;Кирпич;Индивидуальная;;4;9;Многоэтажный ;Элитный;Нет;;нет;неизвестно;эксклюзив;неизвестно;Подземный;82;3;;да;видеонаблюдение, КПП и охрана внутренней территории;10120;;;;;10119,6;;;;;;;;;;;99999;99999;;;;99999;99999;;;;99999;99999;374,8;148,6;831,5;101010;101010;;;;99999;99999;;;;;;;;;;27;;;;;27;;;;1 этаж;101010;Сканклин-Инвест, ООО;101010;101010;ФОДД, ЗАО;Сканклин-Инвест, ООО;Архитектурное бюро «Сергей Чобан и партнёры», ООО;26.12.2007;№RU77181000-001599;;31.03.2008;6;Завершено;101010;31.12.2010;;4 кв. 2010;;101010;101010;101010;договор купли-продажи;101010;101010;728 000р.;1 022 666р.;1 276 000р.;;;;906 113р.;;1 115 683р.;1 022 666р.;3;;;;2;;1;3;;;;449,9;1350;1380395000;;;;;;;1350;1380395000;;Таблица 1;Сайт проекта, продавца;28.11.2012;30.06.2012;в продаже;30.11.2011;;http://www.granatny6.ru/;http://www.estatet.ru/catalog/granatny_6/flats;http://www.kfs-group.ru/#projects/estate/item7.html;;;;;;;;грузовая;пролетарская;;;;;;;;;Велес;;;;;;Россия
6025;128;4 кв. 2012;129;Четыре Ветра / 4 WINDS;Грузинская Большая ул., вл. 69-71, корп. Б;;ЦАО;Москва;45;77;Тверское;Тверское;г. Москва;г. Москва;;улица;Грузинская Большая;101010;Б;101010;101010;69-71;37,585833;55,774167;101010;101010;Точечная;;;;Монолитные;Монолит;Индивидуальная;;9;9;Многоэтажный ;Элитный;Нет;;нет;неизвестно;эксклюзив;неизвестно;Подземный;321;5;;да;видеонаблюдение, КПП и охрана внутренней территории;8660;;;;6167,4;2568;;;;;;;;;;;99999;99999;;;;99999;99999;162,3;125;199,6;101010;101010;214;184;265,1;101010;101010;;;;99999;99999;;;;;;;;;;50;;;;38;12;;;;1 этаж;101010;AFI Development, Снегири;(495) 796-99-88;http://www.afi-development.ru/;Савант Интернешнл;AFI Development, Снегири;Моспроект-2, Рэйзен Констракшн;;;;30.09.2005;6;Завершено;101010;31.03.2009;;1 кв. 2009;;101010;101010;101010;договор купли-продажи;101010;101010;450 000р.;472 268р.;496 000р.;;;496 323р.;449 790р.;;;449 790р.;2;;;1;1;;;1;;;;179,9;360;169922000;;;;;174;86261000;186;83661000;;Таблица 1;Сайт застройщика, продавца;28.11.2012;30.06.2012;в продаже;30.11.2011;;http://www.snegiri.com/portfolio/moscow/ongoing/four_winds_ii/;http://www.estatet.ru/catalog/chetire_vetra_four_winds/flats;;;;;;;;;паячноя;медведково;;;;;;;;;Азбука Жилья;;;;;;Россия
6031;134;4 кв. 2012;135;Итальянский Квартал;Долгоруковская ул., вл. 21/ Фадеева ул., д. 4, корп. А (Верона);;ЦАО;Москва;45;77;Тверское;Тверское;г. Москва;г. Москва;;улица;Долгоруковская;101010;А;101010;101010;21;37,601678;55,77479;101010;101010;Комплексное освоение в целях жилищного строительства;2,5;41666;;Монолитные;Кирпич;Индивидуальная;;10;10;Многоэтажный ;Элитный;Нет;;нет;неизвестно;эксклюзив;неизвестно;Подземный;710;2;508;да;видеонаблюдение, КПП и охрана внутренней территории;2934;;341,4;550,2;1149,3;911,5;;;;;;;;56,9;50,6;60,6;101010;101010;78,6;60,4;97,2;101010;101010;127,7;77,6;197,9;101010;101010;182,3;120,5;311;101010;101010;;;;99999;99999;;;;;;;;;;27;;6;7;9;5;;;;1 этаж;101010;Слиго Трейдинг Ко Лимитед (Республика Кипр);(495) 280-00-28;http://www.2800028.ru/;Монолит Капиталстрой;Слиго Трейдинг Ко Лимитед (Республика Кипр)/ МСИФ «БАЗАЛЬТ»;ЛенПолпроект;01.07.2009;№RU77203000-003718;;31.03.2009;4;Ведется;31.03.2012;101010;;1 кв. 2012;1 кв. 2012-3 кв. 2012;101010;101010;помещение для физкультурно-оздоровительных занятий, детская площадка, предприятия торговли, общественного питания и бытового обслуживания повседневного пользования, эксклюзивные объекты;ФЗ-214;101010;101010;375 548р.;545 221р.;716 303р.;;;465 541р.;554 802р.;;;554 802р.;4;;;1;3;;;3;;;;177,5;710;387052354;;;;;76;35474245;634;351578109;;Таблица 1;ПД, Сайт проекта, продавца;30.11.2012;30.06.2012;в продаже;30.11.2011;;http://www.italkvartal.ru/;http://www.estatet.ru/catalog/italjanskiy_kvartal/descr;;;;;;;;;мусорочная;петровско-разумовская;;;;;;;;;Азбука Жилья;;;;;;Россия
6034;137;4 кв. 2012;138;Итальянский Квартал;Долгоруковская ул., вл. 21/ Фадеева ул., д. 4, корп. В (Турин);;ЦАО;Москва;45;77;Тверское;Тверское;г. Москва;г. Москва;;улица;Долгоруковская;101010;В;101010;101010;21;37,601678;55,77479;101010;101010;Комплексное освоение в целях жилищного строительства;2,5;41666;;Монолитные;Кирпич;Индивидуальная;;10;10;Многоэтажный ;Элитный;Нет;;нет;неизвестно;эксклюзив;неизвестно;Подземный;710;2;562;да;видеонаблюдение, КПП и охрана внутренней территории;3249;;284,5;235,8;1021,6;1640,7;;;;;;;;56,9;50,6;60,6;101010;101010;78,6;60,4;97,2;101010;101010;127,7;77,6;197,9;101010;101010;182,3;120,5;311;101010;101010;;;;99999;99999;;;;;;;;;;25;;5;3;8;9;;;;1 этаж;101010;Слиго Трейдинг Ко Лимитед (Республика Кипр);(495) 280-00-28;http://www.2800028.ru/;Монолит Капиталстрой;Слиго Трейдинг Ко Лимитед (Республика Кипр)/ МСИФ «БАЗАЛЬТ»;ЛенПолпроект;01.07.2009;№RU77203000-003718;;31.03.2009;4;Ведется;31.03.2012;101010;;1 кв. 2012;1 кв. 2012-3 кв. 2012;101010;101010;помещение для физкультурно-оздоровительных занятий, детская площадка, предприятия торговли, общественного питания и бытового обслуживания повседневного пользования, эксклюзивные объекты;ФЗ-214;101010;101010;340 591р.;442 335р.;608 189р.;;;488 696р.;442 968р.;474 762р.;399 951р.;434 439р.;14;;;3;2;4;5;11;;;;185,2;2592;1146575806;;;;;377;184335998;2215;962239808;;Таблица 1;ПД, Сайт проекта, продавца;30.11.2012;30.06.2012;в продаже;30.11.2011;;http://www.italkvartal.ru/;http://www.estatet.ru/catalog/italjanskiy_kvartal/descr;;;;;;;;;сортировочная;пролетарская;;;;;;;;;Азбука Жилья;;;;;;Россия
6036;139;4 кв. 2012;140;Итальянский Квартал;Долгоруковская ул., вл. 21/ Фадеева ул., д. 4, корп. Г (Флоренция);;ЦАО;Москва;45;77;Тверское;Тверское;г. Москва;г. Москва;;улица;Долгоруковская;101010;Г;101010;101010;21;37,601678;55,77479;101010;101010;Комплексное освоение в целях жилищного строительства;2,5;41666;;Монолитные;Кирпич;Индивидуальная;;10;10;Многоэтажный ;Элитный;Нет;;нет;неизвестно;эксклюзив;неизвестно;Подземный;710;2;844;да;видеонаблюдение, КПП и охрана внутренней территории;4877;;;393;893,9;3463,7;;;;;;;;;;;99999;99999;78,6;60,4;97,2;101010;101010;127,7;77,6;197,9;101010;101010;182,3;120,5;311;101010;101010;;;;99999;99999;;;;;;;;;;31;;;5;7;19;;;;1 этаж;101010;Слиго Трейдинг Ко Лимитед (Республика Кипр);(495) 280-00-28;http://www.2800028.ru/;Монолит Капиталстрой;Слиго Трейдинг Ко Лимитед (Республика Кипр)/ МСИФ «БАЗАЛЬТ»;ЛенПолпроект;01.07.2009;№RU77203000-003718;;31.03.2009;4;Ведется;31.03.2012;101010;;1 кв. 2012;1 кв. 2012-3 кв. 2012;101010;101010;помещение для физкультурно-оздоровительных занятий, детская площадка, предприятия торговли, общественного питания и бытового обслуживания повседневного пользования, эксклюзивные объекты;ФЗ-214;101010;101010;771 424р.;919 703р.;1 019 390р.;;;;;919 703р.;;919 703р.;2;;;;;2;;2;;;;242,7;485;446331854;;;;;;;485;446331854;;Таблица 1;ПД, Сайт проекта, продавца;30.11.2012;30.06.2012;в продаже;30.11.2011;;http://www.italkvartal.ru/;http://www.estatet.ru/catalog/italjanskiy_kvartal/descr;;;;;;;;;грузовая;медведково;;;;;;;;;Азбука Жилья;;;;;;Россия
6037;140;4 кв. 2012;141;Итальянский Квартал;Долгоруковская ул., вл. 21/ Фадеева ул., д. 4, корп. Д (Генуя);;ЦАО;Москва;45;77;Тверское;Тверское;г. Москва;г. Москва;;улица;Долгоруковская;101010;Д;101010;101010;21;37,601678;55,77479;101010;101010;Комплексное освоение в целях жилищного строительства;2,5;41666;;Монолитные;Кирпич;Индивидуальная;;10;10;Многоэтажный ;Элитный;Нет;;нет;неизвестно;эксклюзив;неизвестно;Подземный;710;2;536;да;видеонаблюдение, КПП и охрана внутренней территории;3100;;170,7;393;255,4;2187,6;;;;;;;;56,9;50,6;60,6;101010;101010;78,6;60,4;97,2;101010;101010;127,7;77,6;197,9;101010;101010;182,3;120,5;311;101010;101010;;;;99999;99999;;;;;;;;;;22;;3;5;2;12;;;;1 этаж;101010;Слиго Трейдинг Ко Лимитед (Республика Кипр);(495) 280-00-28;http://www.2800028.ru/;Монолит Капиталстрой;Слиго Трейдинг Ко Лимитед (Республика Кипр)/ МСИФ «БАЗАЛЬТ»;ЛенПолпроект;01.07.2009;№RU77203000-003718;;31.03.2009;4;Ведется;31.03.2012;101010;;1 кв. 2012;1 кв. 2012-3 кв. 2012;101010;101010;помещение для физкультурно-оздоровительных занятий, детская площадка, предприятия торговли, общественного питания и бытового обслуживания повседневного пользования, эксклюзивные объекты;ФЗ-214;101010;101010;355 668р.;488 836р.;702 603р.;;;447 118р.;482 135р.;445 219р.;546 330р.;491 195р.;13;;;1;3;5;4;12;;;;184,1;2394;1170224392;;;;;128;57275824;2266;1112948568;;Таблица 1;ПД, Сайт проекта, продавца;30.11.2012;30.06.2012;в продаже;30.11.2011;;http://www.italkvartal.ru/;http://www.estatet.ru/catalog/italjanskiy_kvartal/descr;;;;;;;;;паячноя;петровско-разумовская;;;;;;;;;Азбука Жилья;;;;;;Россия
6039;142;4 кв. 2012;143;Итальянский Квартал;Долгоруковская ул., вл. 21/ Фадеева ул., д. 4, корп. Е (Милан);;ЦАО;Москва;45;77;Тверское;Тверское;г. Москва;г. Москва;;улица;Долгоруковская;101010;Е;101010;101010;21;37,601678;55,77479;101010;101010;Комплексное освоение в целях жилищного строительства;2,5;41666;;Монолитные;Кирпич;Индивидуальная;;10;10;Многоэтажный ;Элитный;Нет;;нет;неизвестно;эксклюзив;неизвестно;Подземный;710;2;706;да;видеонаблюдение, КПП и охрана внутренней территории;4081;;;1257,6;1021,6;1823;;;;;;;;;;;99999;99999;78,6;60,4;97,2;101010;101010;127,7;77,6;197,9;101010;101010;182,3;120,5;311;101010;101010;;;;99999;99999;;;;;;;;;;34;;;16;8;10;;;;1 этаж;101010;Слиго Трейдинг Ко Лимитед (Республика Кипр);(495) 280-00-28;http://www.2800028.ru/;Монолит Капиталстрой;Слиго Трейдинг Ко Лимитед (Республика Кипр)/ МСИФ «БАЗАЛЬТ»;ЛенПолпроект;01.07.2009;№RU77203000-003718;;31.03.2009;4;Ведется;31.03.2012;101010;;1 кв. 2012;1 кв. 2012-3 кв. 2012;101010;101010;помещение для физкультурно-оздоровительных занятий, детская площадка, предприятия торговли, общественного питания и бытового обслуживания повседневного пользования, эксклюзивные объекты;ФЗ-214;101010;101010;416 668р.;519 768р.;577 580р.;;447 029р.;416 668р.;577 580р.;577 571р.;;577 575р.;4;;1;1;1;1;;2;;;;139,8;559;290654544;;;88;39338577;130;53958544;342;197357423;;Таблица 1;ПД, Сайт проекта, продавца;30.11.2012;30.06.2012;в продаже;30.11.2011;;http://www.italkvartal.ru/;http://www.estatet.ru/catalog/italjanskiy_kvartal/descr;;;;;;;;;мусорочная;пролетарская;;;;;;;;;Азбука Жилья;;;;;;Россия
6040;143;4 кв. 2012;144;Итальянский Квартал;Долгоруковская ул., вл. 21/ Фадеева ул., д. 4, корп. И (Неаполь);;ЦАО;Москва;45;77;Тверское;Тверское;г. Москва;г. Москва;;улица;Долгоруковская;101010;И;101010;101010;21;37,601678;55,77479;101010;101010;Комплексное освоение в целях жилищного строительства;2,5;41666;;Монолитные;Кирпич;Индивидуальная;;10;10;Многоэтажный ;Элитный;Нет;;нет;неизвестно;эксклюзив;неизвестно;Подземный;710;2;551;да;видеонаблюдение, КПП и охрана внутренней территории;3183;;113,8;550,2;638,5;2005,3;;;;;;;;56,9;50,6;60,6;101010;101010;78,6;60,4;97,2;101010;101010;127,7;77,6;197,9;101010;101010;182,3;120,5;311;101010;101010;;;;99999;99999;;;;;;;;;;25;;2;7;5;11;;;;1 этаж;101010;Слиго Трейдинг Ко Лимитед (Республика Кипр);(495) 280-00-28;http://www.2800028.ru/;Монолит Капиталстрой;Слиго Трейдинг Ко Лимитед (Республика Кипр)/ МСИФ «БАЗАЛЬТ»;ЛенПолпроект;01.07.2009;№RU77203000-003718;;31.03.2009;4;Ведется;31.03.2012;101010;;1 кв. 2012;1 кв. 2012-3 кв. 2012;101010;101010;помещение для физкультурно-оздоровительных занятий, детская площадка, предприятия торговли, общественного питания и бытового обслуживания повседневного пользования, эксклюзивные объекты;ФЗ-214;101010;101010;401 402р.;493 249р.;577 853р.;424 259р.;;422 133р.;522 477р.;531 829р.;547 273р.;531 460р.;13;4;;3;2;3;1;6;;;;130,7;1700;838325520;235;99700893;;;364;153487579;1101;585137048;;Таблица 1;ПД, Сайт проекта, продавца;30.11.2012;30.06.2012;в продаже;30.11.2011;;http://www.italkvartal.ru/;http://www.estatet.ru/catalog/italjanskiy_kvartal/descr;;;;;;;;;сортировочная;медведково;;;;;;;;;Азбука Жилья;;;;;;Россия
15516;2;4 кв. 2012;2;Никольско-Трубецкое;"г. Балашиха, ЖК ""Никольско-Трубецкое"", мкр. 22А, корп. 1";4;Щелковское;Московская область;46;50;Московская область;Город Балашиха;Балашиха;Балашиха;мкр. 22А;улица;40 лет Победы;101010;101010;1;101010;101010;37.972222;55.838056;50:15:040701:0003;3;комплексное освоение в целях жилищного строительства;29,8;101010;101010;Монолитные;Кирпич;Индивидуальная;99999;22;22;Многоэтажный ;СРЕДНИЙ;Нет;3;нет;99999;БИЗНЕС (ОТДЕЛКА С ИСПОЛЬЗОВАНИЕМ КАЧЕСТВЕННЫХ МАТЕРИАЛОВ;да;НАЗЕМНЫЙ;89;6;101010;нет;КОНСЬЕРЖ;21560;99999;4608;6012;7257,6;2345,4;99999;99999;;99999;99999;99999;99999;51,2;48,8;54,5;101010;101010;83,5;72,2;96,5;101010;101010;100,8;94,3;127,9;101010;101010;130,3;130,3;130,3;101010;101010;;99999;99999;99999;99999;;99999;99999;99999;99999;2345,4;130,3;130,3;130,3;252;99999;90;72;72;18;99999;99999;18;1-2 этаж;101010;Римэка;101010;101010;"ЗАО ""СпецВысотСтрой""";"ООО ""Римэка""";"ЗАО ""Проектная организация СВС-Проект""";01.08.2010;№RU50315000-103;101010;2009, март;4;Ведется;31.12.2012;99999;;4 кв. 2012;перенесли на 2 квартала;101010;101010;"2; 3";фз-214;"20%; от 1 месяца до 10 лет; 14%";Сбербанк;47 000р.;54 440р.;63 485р.;63 126р.;61 569р.;51 225р.;;;;;7;1;2;4;;;;;;;;118;637;34672000;46;2900008;145;8933633;446;22838358;;;да;таблица 1;http://www.arsenal-holding.ru/houses/1/houses_list.php?id=621;28.11.2012;;в продаже;30.11.2011;;;;;;;;;;;;балашиха;новогиреево;;;;;;;;;НДВ;;;;;;Россия
15517;3;4 кв. 2012;3;Никольско-Трубецкое;"г. Балашиха, ЖК ""Никольско-Трубецкое"", мкр. 22А, корп. 2";4;Щелковское;Московская область;46;50;Московская область;Город Балашиха;Балашиха;Балашиха;мкр. 22А;улица;40 лет Победы;101010;101010;2;101010;101010;37.972222;55.838056;50:15:040701:0003;4;комплексное освоение в целях жилищного строительства;29,8;101010;101010;Монолитные;Кирпич;Индивидуальная;99999;21;22;Многоэтажный ;СРЕДНИЙ;Нет;3;нет;99999;БИЗНЕС (ОТДЕЛКА С ИСПОЛЬЗОВАНИЕМ КАЧЕСТВЕННЫХ МАТЕРИАЛОВ;да;НАЗЕМНЫЙ;125;8;101010;нет;КОНСЬЕРЖ;25695,2;99999;11818,8;5781,6;8155;99999;99999;99999;;99999;99999;99999;99999;46,9;40,3;50,5;101010;101010;80,3;72,5;88,1;101010;101010;116,5;112;121;101010;101010;;99999;99999;99999;99999;;99999;99999;99999;99999;;99999;99999;99999;99999;;;;;394;99999;252;72;70;99999;99999;99999;;1-2 этаж;101010;Римэка;101010;101010;"ЗАО ""СпецВысотСтрой""";"ООО ""Римэка""";"ЗАО ""Проектная организация СВС-Проект""";22.12.2009;№RU50315000-270;101010;2009, сентябрь;4;Ведется;31.12.2012;99999;;4 кв. 2012;;101010;101010;"2; 3";фз-214;"20%; от 1 месяца до 10 лет; 14%";Сбербанк;44 336р.;45 645р.;60 000р.;60 000р.;48 781р.;44 336р.;;;;;37;2;9;26;;;;;;;;108;3906;178268077;101;6069600;793;38696016;3011;133502461;;;да;таблица 1;http://www.arsenal-holding.ru/houses/1/houses_list.php?id=621;28.11.2012;;в продаже;30.11.2011;;;;;;;;;;;;балашиха;новогиреево;;;;;;;;;НДВ;;;;;;Россия
